,Marca,Modelo,Tamaño de la pantalla,Tipo de resolución,Tipo de pantalla,Frecuencia de actualización,Precio,Link
551,Philips,193V5LSB2,"18.5 """,FHD,LED,60 Hz,54999,https://articulo.mercadolibre.com.ar/MLA-897069808-monitor-philips-v-193v5lhsb2-lcd-185-negro-110v220v-_JM?searchVariation=68100720013#searchVariation=68100720013&position=26&search_layout=grid&type=item&tracking_id=fd29ba90-d191-4d80-b9e3-1f3dcc6fc04a
552,Samsung,G3,"27 """,FHD,LED,144 Hz,255909,https://articulo.mercadolibre.com.ar/MLA-1158236684-monitor-gamer-27-samsung-g3-full-hd-144hz-1ms-mexx-2-_JM?searchVariation=179357119409#searchVariation=179357119409&position=27&search_layout=grid&type=item&tracking_id=fd29ba90-d191-4d80-b9e3-1f3dcc6fc04a
553,Philips,221V8,"21.5 """,FHD,LCD,75 Hz,78999,https://articulo.mercadolibre.com.ar/MLA-1147434705-monitor-philips-v-221v8-lcd-t215-full-hd-vga-hdmi-w-led-_JM?searchVariation=174845262923#searchVariation=174845262923&position=28&search_layout=grid&type=item&tracking_id=fd29ba90-d191-4d80-b9e3-1f3dcc6fc04a
554,LG,27QN880,"27 """,QHD,LED,75 Hz,448999,https://articulo.mercadolibre.com.ar/MLA-919590818-monitor-lg-27-27qn880-b-qhd-ergonomico-ips-usb-c-hdmi--_JM?searchVariation=83959400574#searchVariation=83959400574&position=29&search_layout=grid&type=item&tracking_id=fd29ba90-d191-4d80-b9e3-1f3dcc6fc04a
556,ViewSonic,Vx2718-pc-mhd,"27 """,FHD,LED,165 Hz,252809,https://articulo.mercadolibre.com.ar/MLA-1133437163-monitor-gamer-27-viewsonic-curvo-165hz-vx2718-pc-mhd-mexx-2-_JM?searchVariation=177532460959#searchVariation=177532460959&position=31&search_layout=grid&type=item&tracking_id=fd29ba90-d191-4d80-b9e3-1f3dcc6fc04a
559,HP,P19b G4,"18.5 """,WXGA,LED,60 Hz,96599,https://articulo.mercadolibre.com.ar/MLA-1177802949-monitor-hp-led-19p19b-g4-vga-hdmi-negro-hdcp-_JM?searchVariation=175341950495#searchVariation=175341950495&position=34&search_layout=grid&type=item&tracking_id=fd29ba90-d191-4d80-b9e3-1f3dcc6fc04a
560,Samsung,S19A330,"19 """,WXGA,LCD,60 Hz,72059,https://articulo.mercadolibre.com.ar/MLA-924981534-monitor-led-samsung-s19a330nhl-19-hd-60hz-hdmi-mexx-1-_JM?searchVariation=178328295283#searchVariation=178328295283&position=35&search_layout=grid&type=item&tracking_id=fd29ba90-d191-4d80-b9e3-1f3dcc6fc04a
561,ViewSonic,XG240R,"24 """,FHD,LED,144 Hz,179999,https://articulo.mercadolibre.com.ar/MLA-1122495787-monitor-gamer-144hz-viewsonic-elite-24-freesync-hd-rgb-pcreg-_JM?searchVariation=174172283246#searchVariation=174172283246&position=36&search_layout=grid&type=item&tracking_id=fd29ba90-d191-4d80-b9e3-1f3dcc6fc04a
562,MSI,Optix MAG301RF,"30 """,FHD,LED,60 Hz,561346,https://articulo.mercadolibre.com.ar/MLA-1314927290-monitor-msi-optix-mag301rf-295-uw-fhd-200hz-1-ms-ips-negro-_JM#position=37&search_layout=grid&type=item&tracking_id=fd29ba90-d191-4d80-b9e3-1f3dcc6fc04a
563,Enova,L23,"23.6 """,FHD,LED,60 Hz,75000,https://www.mercadolibre.com.ar/monitor-enova-l23-led-236-negro-100v240v/p/MLA18946540?pdp_filters=category:MLA14407#searchVariation=MLA18946540&position=2&search_layout=grid&type=product&tracking_id=fd29ba90-d191-4d80-b9e3-1f3dcc6fc04a
564,BenQ,GW2283,"21.5 """,FHD,LED,60 Hz,189999,https://articulo.mercadolibre.com.ar/MLA-1215454020-monitor-led-ips-full-hd-22-pulgadas-benq-gw2283-vga-hdmi-prm-_JM?searchVariation=175619207400#searchVariation=175619207400&position=38&search_layout=grid&type=item&tracking_id=fd29ba90-d191-4d80-b9e3-1f3dcc6fc04a
566,Samsung,F27T350FHL,"27 """,FHD,LED,75 Hz,169999,https://articulo.mercadolibre.com.ar/MLA-1382300425-monitor-gamer-samsung-f27t350fhl-led-27-100v240v-_JM?searchVariation=178416069170#searchVariation=178416069170&position=40&search_layout=grid&type=item&tracking_id=fd29ba90-d191-4d80-b9e3-1f3dcc6fc04a
567,LG,27MK400H,"27 """,FHD,LED,60 Hz,175691,https://articulo.mercadolibre.com.ar/MLA-1105190414-monitor-gamer-lg-27mk400h-led-27-negro-100v240v-_JM?searchVariation=173714035189#searchVariation=173714035189&position=41&search_layout=grid&type=item&tracking_id=fd29ba90-d191-4d80-b9e3-1f3dcc6fc04a
568,Samsung,F22T35,"22 """,FHD,LED,75 Hz,90298,https://articulo.mercadolibre.com.ar/MLA-1376809507-monitor-gamer-samsung-f22t35-led-22-dark-blue-gray-_JM?searchVariation=178991090211#searchVariation=178991090211&position=42&search_layout=grid&type=item&tracking_id=fd29ba90-d191-4d80-b9e3-1f3dcc6fc04a
570,LG,20MK400H,"19.5 """,WXGA,LED,60 Hz,136204,https://articulo.mercadolibre.com.ar/MLA-1142117807-monitor-gamer-lg-20mk400h-led-195-negro-100v240v-_JM?searchVariation=174629989567#searchVariation=174629989567&position=44&search_layout=grid&type=item&tracking_id=fd29ba90-d191-4d80-b9e3-1f3dcc6fc04a
571,ViewSonic,VA2261h-2,"22 """,FHD,LED,60 Hz,135438,https://articulo.mercadolibre.com.ar/MLA-619534611-monitor-viewsonic-2261-va2261h-led-full-hd-5ms-hdmi-cta-_JM?searchVariation=32089896834#searchVariation=32089896834&position=45&search_layout=grid&type=item&tracking_id=fd29ba90-d191-4d80-b9e3-1f3dcc6fc04a
572,Samsung,F24T35,"24 """,FHD,LED,75 Hz,82649,https://articulo.mercadolibre.com.ar/MLA-1230523827-monitor-gamer-samsung-f24t35-led-24-100v240v-_JM?searchVariation=175713569619#searchVariation=175713569619&position=46&search_layout=grid&type=item&tracking_id=fd29ba90-d191-4d80-b9e3-1f3dcc6fc04a
573,Samsung,F27T350FHL,"27 """,FHD,LED,75 Hz,160494,https://articulo.mercadolibre.com.ar/MLA-1232778248-monitor-gamer-samsung-f27t350fhl-led-27-_JM?searchVariation=175724083670#searchVariation=175724083670&position=47&search_layout=grid&type=item&tracking_id=fd29ba90-d191-4d80-b9e3-1f3dcc6fc04a
574,Samsung,F24T35,"24 """,FHD,LED,75 Hz,122158,https://articulo.mercadolibre.com.ar/MLA-1243250439-monitor-gamer-samsung-f24t35-led-24-azul-y-gris-oscuro-_JM?searchVariation=175786058764#searchVariation=175786058764&position=48&search_layout=grid&type=item&tracking_id=fd29ba90-d191-4d80-b9e3-1f3dcc6fc04a
575,Samsung,LF22T350FHLXZX,"22 """,FHD,LED,75 Hz,82632,https://www.mercadolibre.com.ar/monitorsamsung-lf22t350fhlxzx-de-22-resolucion-1920-x-1080/p/MLA20661964?pdp_filters=category:MLA14407#searchVariation=MLA20661964&position=3&search_layout=grid&type=product&tracking_id=fd29ba90-d191-4d80-b9e3-1f3dcc6fc04a
578,LG,32UN550,"31.5 """,UHD 4K,LED,60 Hz,330999,https://articulo.mercadolibre.com.ar/MLA-921409851-monitor-gamer-lg-32un550-led-315-blanco-uhd-4k-freesync-_JM?searchVariation=85193380815#searchVariation=85193380815&position=4&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
586,Acer,V206HQL,"19.5 """,HD+,LED,60 Hz,85473,https://articulo.mercadolibre.com.ar/MLA-1386462770-monitor-acer-v206hql-led-195-negro-100v240v-abi-hdmi-vga-_JM?searchVariation=177534007303#searchVariation=177534007303&position=11&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
587,Noblex,MK24X7100,"23.8 """,FHD,LED,75 Hz,124999,https://articulo.mercadolibre.com.ar/MLA-1362830663-monitor-led-noblex-mk24x7100-238-full-hd-vga-hdmi-75hz-_JM?searchVariation=177097697242#searchVariation=177097697242&position=12&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
589,LG,32GN500,"31.5 """,FHD,LCD,165 Hz,365750,https://articulo.mercadolibre.com.ar/MLA-921508971-monitor-led-gamer-lg-32-pulgadas-32gn500-ultragear-fhd-165hz-_JM?searchVariation=85277276931#searchVariation=85277276931&position=14&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
590,ViewSonic,VX2416,"24 """,FHD,LED,100 Hz,144589,https://articulo.mercadolibre.com.ar/MLA-1428018214-monitor-viewsonic-led-24-vx2416-full-hd-100mhz-1ms-pcreg-_JM?searchVariation=177885255158#searchVariation=177885255158&position=15&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
595,LG,22MN430H,"21.5 """,FHD,LED,75 Hz,117731,https://articulo.mercadolibre.com.ar/MLA-1104999361-monitor-gamer-lg-22mn430h-led-22-negro-100v240v-_JM?searchVariation=173708231729#searchVariation=173708231729&position=19&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
596,Samsung,F24T35,"24 """,FHD,LED,75 Hz,104559,https://articulo.mercadolibre.com.ar/MLA-1381135351-monitor-gamer-samsung-f24t35-led-24-100v240v-pcreg-_JM?searchVariation=179260552227#searchVariation=179260552227&position=20&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
597,Samsung,F22T35,"22 """,FHD,LED,75 Hz,102039,https://articulo.mercadolibre.com.ar/MLA-1381620425-monitor-gamer-samsung-led-22-full-hd-ips-75hz-pcreg-_JM?searchVariation=179342896525#searchVariation=179342896525&position=21&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
598,Acer,V227Q BBI,"21.5 """,FHD,LED,60 Hz,94498,https://articulo.mercadolibre.com.ar/MLA-1443764034-monitor-gamer-led-acer-v227q-215-full-hd-hdmi-vga-p-_JM?searchVariation=178903413273#searchVariation=178903413273&position=22&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
599,LG,27MK400H,"27 """,FHD,LED,60 Hz,111999,https://articulo.mercadolibre.com.ar/MLA-903312045-monitor-led-full-hd-27-pulgadas-lg-27mk400h-2ms-1080p-hdmi-_JM?searchVariation=72432838355#searchVariation=72432838355&position=23&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
602,Philips,221V8,"21.5 """,FHD,LCD,75 Hz,50999,https://articulo.mercadolibre.com.ar/MLA-820997374-monitor-led-gamer-22-philips-pulgadas-hdmi-full-hd-1920x1080-_JM?searchVariation=45171591773#searchVariation=45171591773&position=26&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
603,JBMI,19IR,"18.5 """,WXGA,LED,60 Hz,170000,https://articulo.mercadolibre.com.ar/MLA-834166790-monitor-multitactil-19-hdmi-vga-touchscreen-kiosko-totem-_JM?searchVariation=49095072455#searchVariation=49095072455&position=27&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
604,CX,PF236K,"32 """,FHD,LED,75 Hz,229189,https://articulo.mercadolibre.com.ar/MLA-1374653681-monitor-gamer-32-full-hd-cx-75hz-4ms-pf236k-pcreg-_JM?searchVariation=178063465912#searchVariation=178063465912&position=28&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
605,Philips,343E2E,"34 """,HD,LED,75 Hz,309698,https://articulo.mercadolibre.com.ar/MLA-1381599989-monitor-philips-pc-de-34-led-ips-343e2e55-display-port-_JM?searchVariation=179305617173#searchVariation=179305617173&position=29&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
606,Philips,193V5LHSB2,"18.5 """,FHD,LCD,60 Hz,58999,https://articulo.mercadolibre.com.ar/MLA-798773256-monitor-led-19-pulgadas-philips-hd-193v5lhsb255-hdmi-full-_JM?searchVariation=40155302863#searchVariation=40155302863&position=30&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
607,ViewSonic,VA2447-MH,"24 """,FHD,LED,75 Hz,251063,https://articulo.mercadolibre.com.ar/MLA-1141993247-monitor-24-viewsonic-va2447-mh-fhd-full-hd-hdmi-vga-cta-_JM?searchVariation=174626096264#searchVariation=174626096264&position=31&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
609,Samsung,F24T35,"24 """,FHD,LED,75 Hz,97287,https://articulo.mercadolibre.com.ar/MLA-1341131771-monitor-led-samsung-24-lf24t350fh-fhd-_JM?searchVariation=176569958217#searchVariation=176569958217&position=33&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
610,Westinghouse,WH22FX9019,"22 """,FHD,LED,60 Hz,99900,https://articulo.mercadolibre.com.ar/MLA-1135547344-monitor-westinghouse-22-1080p-full-hd-wh22fx9019-led-_JM?searchVariation=174473576858#searchVariation=174473576858&position=34&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
612,ViewSonic,VA2261h-2,"22 """,FHD,LED,60 Hz,94934,https://articulo.mercadolibre.com.ar/MLA-772369517-monitor-viewsonic-2261-va2261h-led-full-hd-5ms-hdmi-vga-vesa-_JM?searchVariation=33333508179#searchVariation=33333508179&position=36&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
614,ViewSonic,VA2718-SH,"27 """,FHD,LED,60 Hz,279394,https://articulo.mercadolibre.com.ar/MLA-1128230647-monitor-viewsonic-27-va-2718-sh-full-hd-1080p-ips-hdmi-cta-_JM?searchVariation=174318923370#searchVariation=174318923370&position=38&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
615,Philips,343E2E/55,"34 """,FHD,LED,75 Hz,346699,https://articulo.mercadolibre.com.ar/MLA-1103355506-monitor-philips-pc-de-34-led-ips-343e2e55-display-port-_JM?searchVariation=173649155606#searchVariation=173649155606&position=39&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
616,Samsung,LF22T350FH,"22 """,FHD,LED,75 Hz,70000,https://articulo.mercadolibre.com.ar/MLA-930968918-monitor-gamer-samsung-led-22-fhd-super-slim-75hz-panel-ips-_JM?searchVariation=92216325316#searchVariation=92216325316&position=40&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
618,Samsung,F24T35,"24 """,FHD,LED,75 Hz,100478,https://articulo.mercadolibre.com.ar/MLA-1287984355-monitor-samsung-lf24t350-24-gamer-led-fhd-_JM?searchVariation=176203875985#searchVariation=176203875985&position=42&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
619,Asus,VP228HE-J,"21.5 """,FHD,LED,60 Hz,73999,https://articulo.mercadolibre.com.ar/MLA-844707626-monitor-asus-vp228he-gaming-215-fhd-1ms-1920x1080-logg-_JM?searchVariation=52659469535#searchVariation=52659469535&position=43&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
621,Acer,V206HQL Abi,"19.5 """,HD+,LCD,60 Hz,99999,https://articulo.mercadolibre.com.ar/MLA-1319800491-monitor-acer-led-195-pulgadas-v6-serie-v206hql-abi-hdmivga-_JM?searchVariation=176403785966#searchVariation=176403785966&position=45&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
622,LG,27MK400H-B,"27 """,FHD,LED,60 Hz,102713,https://articulo.mercadolibre.com.ar/MLA-835251032-monitor-lg-27mk400h-b-led-27-negro-110v220v-_JM?searchVariation=49420085726#searchVariation=49420085726&position=46&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
623,Philips,272V8LA/55,"27 """,FHD,LCD,75 Hz,125477,https://articulo.mercadolibre.com.ar/MLA-1308281030-monitor-led-27-full-hd-vga-hdmi-philips-272v8la55-negro-_JM?searchVariation=176341939375#searchVariation=176341939375&position=47&search_layout=grid&type=item&tracking_id=a67e8175-ffd6-4784-aa3d-905464b6e7cb
627,Gfast,T-220,"21.5 """,FHD,LED,60 Hz,56982,https://articulo.mercadolibre.com.ar/MLA-1326942569-monitor-gamer-led-21-gfast-60hz-led-full-hd-hdmi-1080-negro-_JM?searchVariation=176445990674#searchVariation=176445990674&position=6&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
628,BenQ,GW2283,"21.5 """,FHD,LED,60 Hz,98999,https://articulo.mercadolibre.com.ar/MLA-1151593757-monitor-led-22-benq-gw2283-fullhd-hdmi-vga-audio-_JM?searchVariation=175006529939#searchVariation=175006529939&position=7&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
630,Asus,VG248QG,"24 """,FHD,LED,165 Hz,191270,https://articulo.mercadolibre.com.ar/MLA-1114009257-monitor-gamer-asus-gaming-vg248qg-led-245-165hz-hdmi-dp-_JM?searchVariation=173954797612#searchVariation=173954797612&position=9&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
631,ViewSonic,XG270QC,"27 """,FHD,LED,165 Hz,326999,https://articulo.mercadolibre.com.ar/MLA-1116159066-monitor-gamer-curvo-viewsonic-xg270qc-27-165-hz-freesync-_JM?searchVariation=174012094998#searchVariation=174012094998&position=10&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
632,ViewSonic,VX2418C,"24 """,FHD,LED,165 Hz,153809,https://articulo.mercadolibre.com.ar/MLA-1460322684-monitor-curvo-gaming-viewsonic-de-24-1ms-165hz-vx2418c-_JM?searchVariation=179181230123#searchVariation=179181230123&position=11&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
633,Naxido,NX238W,"23.8 """,FHD,LED,60 Hz,109722,https://articulo.mercadolibre.com.ar/MLA-1198899921-monitor-led-naxido-24-169-full-hd-60hz-hdmi-vga-nx238w-_JM#position=12&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
634,Philips,193V5LHSB2,"18.5 """,WXGA,LCD,60 Hz,54999,https://articulo.mercadolibre.com.ar/MLA-1368411267-monitor-philips-lcd-led-19-193v5lhsb277-hdmi-vga-_JM?searchVariation=178025801841#searchVariation=178025801841&position=13&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
635,Samsung,C24RG5,"24 """,FHD,LED,144 Hz,139999,https://articulo.mercadolibre.com.ar/MLA-897189831-monitor-gamer-samsung-24-crg5-fhd-curvo-freesync-144hz-4ms-_JM?searchVariation=68163717903#searchVariation=68163717903&position=14&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
636,LG,22MK600M,"21.5 """,FHD,LED,75 Hz,101999,https://articulo.mercadolibre.com.ar/MLA-1406418892-monitor-gamer-lg-22mk600m-led-22-_JM?searchVariation=177944626879#searchVariation=177944626879&position=15&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
637,Daewoo,DW-MON19,"19 """,HD,LED,60 Hz,68478,https://articulo.mercadolibre.com.ar/MLA-1131174011-monitor-led-19-daewoo-dw-mnk19-_JM?searchVariation=174386876883#searchVariation=174386876883&position=16&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
638,Samsung,F24T35,"24 """,FHD,LED,75 Hz,156701,https://articulo.mercadolibre.com.ar/MLA-1364667669-monitor-samsung-lf24t350fhl-hdmi-14-dvi-d-sub-_JM?searchVariation=177533247873#searchVariation=177533247873&position=17&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
640,HP,P204v,"19.5 """,HD+,LCD,60 Hz,73631,https://articulo.mercadolibre.com.ar/MLA-870116688-monitor-hp-led-20-pulgadas-p204-pantalla-hd-hdmi-vga-_JM?searchVariation=60767168129#searchVariation=60767168129&position=19&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
642,Samsung,F24T35,"24 """,FHD,LED,75 Hz,124348,https://articulo.mercadolibre.com.ar/MLA-1406342506-monitor-samsung-24-t35f-full-hd-75hz-led-ips-_JM?searchVariation=177567481398#searchVariation=177567481398&position=21&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
643,HP,P204v,"19.5 """,HD+,LED,60 Hz,105999,https://articulo.mercadolibre.com.ar/MLA-1315248447-monitor-led-hd-19-pulgadas-hp-p204v-900p-hdmi-vga-vesa-csi-_JM?searchVariation=176377382909#searchVariation=176377382909&position=22&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
644,Lenovo,D22-20,"21.5 """,FHD,LED,75 Hz,114602,https://articulo.mercadolibre.com.ar/MLA-1144122428-monitor-lenovo-d22-20-215-hdmi-vga-75hz-66adkac1ar-_JM?searchVariation=174704414072#searchVariation=174704414072&position=23&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
646,LG,19M38A,"19 """,HD,LED,60 Hz,77758,https://articulo.mercadolibre.com.ar/MLA-1126682185-monitor-lg-19m38a-led-19-negro-100v240v-garantia-_JM?searchVariation=174286097430#searchVariation=174286097430&position=25&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
647,Daewoo,DW-MON22,"22 """,FHD,LED,60 Hz,68443,https://articulo.mercadolibre.com.ar/MLA-1333518340-monitor-daewoo-led-22-dw-mon22-negro-220v-inclinable-_JM?searchVariation=176495098215#searchVariation=176495098215&position=26&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
648,Samsung,F24T35,"24 """,FHD,LED,75 Hz,128768,https://articulo.mercadolibre.com.ar/MLA-1232111478-monitor-gamer-samsung-f24t35-led-24-gamer-_JM?searchVariation=175723610552#searchVariation=175723610552&position=27&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
649,Samsung,F22T35,"22 """,FHD,LED,75 Hz,117571,https://articulo.mercadolibre.com.ar/MLA-1232597269-monitor-gamer-samsung-f22t35-led-22-gamer-_JM?searchVariation=175723722907#searchVariation=175723722907&position=28&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
650,LG,24GN600,"24 """,FHD,LED,144 Hz,241199,https://articulo.mercadolibre.com.ar/MLA-925541905-monitor-gamer-lg-24gn600-b-led-fhd-hdmi-displayport-144hz-_JM?searchVariation=87937290531#searchVariation=87937290531&position=29&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
653,AOC,AG323FCXE,"31.5 """,FHD,LED,165 Hz,315345,https://articulo.mercadolibre.com.ar/MLA-1359740849-monitor-gamer-aoc-curvo-ag323fcxe-led-315-165hz-1ms-full-hd-_JM?searchVariation=176840201571#searchVariation=176840201571&position=32&search_layout=grid&type=item&tracking_id=98283582-ea1b-4cb0-8553-709f1c6346be
